EAN;Produto;Preço (R$);Link
7892888041588;CAMISETA ELITE TERMICA INFANTIL MANGA LONGA 4 ROYAL 125490;48.38;https://www.drogaven.com.br/camiseta-elite-termica-infantil-manga-longa-4-royal-125490/p
7896658002328;Iskemil 6mg, caixa contendo 20 cápsulas gelatinosas;157.34;https://www.drogaven.com.br/iskemil-6mg-20cpr/p
7899898402606;Tornozeleira com Zíper Neo Mova Ortho M, preta com 1 unidade;39.69;https://www.drogaven.com.br/tornozeleira-com-ziper-neo-mova-ortho-m-preta-com-1-unidade/p
7898506720224;Caneta Multicolorida Multidino SB02;14.6;https://www.drogaven.com.br/caneta-schoolbrinq-multidino-sb02-10cores/p
7896714290133;Shampoo Anticaspa Mantecorp Celamina Ultra 200mL;131.83;https://www.drogaven.com.br/shampoo-anticaspa-mantecorp-celamina-ultra-200ml/p
7891024033289;Creme Dental Colgate Total 12 Gengiva Reforçada 140g;14.6;https://www.drogaven.com.br/creme-dental-colgate-total-12-gengiva-reforcada-140g/p
7891317019068;Olsar 20mg, caixa com 30 comprimidos revestidos;45.15;https://www.drogaven.com.br/olsar-20mg-30cpr/p
7909843688792;Havaianas Slim Disney Amarelo Pixel Tam 31/32;40.08;https://www.drogaven.com.br/havaianas-slim-disney-amarelo-pixel-312-1221536/p
7506306233362;Desodorante Antitranspirante Axe Urban Invisible aerossol 152mL;10.77;https://www.drogaven.com.br/desodorante-antitranspirante-axe-urban-invisible-aerossol-152ml/p
7896004704043;Nimesulida EMS 50mg/mL, frasco gotejador com 15mL de suspensão de uso oral;32.16;https://www.drogaven.com.br/nimesulida-gotas-15ml-ems-generico/p
7893487003120;MANTA TERMICA ALUMINIZADA;18.87;https://www.drogaven.com.br/manta-termica-aluminizada/p
7896004721231;Clotrimazol Creme Dermatológico Germed Pharma 10mg/g, bisnaga com 20g de creme de uso dermatológico;17.43;https://www.drogaven.com.br/clotrimazol-creme-dermatologico-germed-pharma-10mgg-bisnaga-com-20g-de-creme-de-uso-dermatologico/p
7898578454522;BOLSA ACTE GELO FLEXIVEL TAM.GDE COD.R14;48.9;https://www.drogaven.com.br/bolsa-acte-gelo-flexivel-tamgde-codr14/p
7898601063110;Joelheira com Hastes Kestal tamanho único, 4 ajustes, preta, ref.KSN066;131.22;https://www.drogaven.com.br/joelheira-kestal-neoprene-chastes-flexiveis-4-ajustes/p
7896012880227;BIGFRAL DERMA PLUS XG 14UN ECONOMICA;63.69;https://www.drogaven.com.br/bigfral-derma-plus-xg-14un-economica/p
7891033474004;SHAMPOO SIAGE NUTRI ROSE 400ML;48.99;https://www.drogaven.com.br/shampoo-siage-nutri-rose-400ml/p
7908615062556;TINTURA COR&TON  0% AMONIA 6.66 VERMELHO CARMIM;19.1;https://www.drogaven.com.br/tintura-corton-0-amonia-666-vermelho-carmim/p
7896004712048;ACETONIDO TRIANCINOLONA ORABASE POMADA 10G EMS GENERICO;16.0;https://www.drogaven.com.br/acetonido-triancinolona-orabase-pomada-10g-ems-generico/p
7909690033363;HAVAIANAS DISNEY STYLISH VERMELHO RED 23/24...;42.04;https://www.drogaven.com.br/havaianas-disney-stylish-vermelho-red-2324/p
7892840823542;ELMA C RUFFLES OUTBACK 30G;3.91;https://www.drogaven.com.br/elma-c-ruffles-outback-30g/p
7896191227561;Meia-calça Kendall Suave Compressão 13-17mmHg M, ponteira aberta, mel;137.1;https://www.drogaven.com.br/meia-kendall-meia-calca-m-13-17mmhg-sponteira-mel/p
7896112403029;Gestrelan 0,15mg + 0,03mg, 21 comprimidos revestidos;12.13;https://www.drogaven.com.br/gestrelan-015mg-003mg-21-comprimidos-revestidos/p
7898301059871;Kit para Nebulização Adulto G-Tech 1 Unidade;19.59;https://www.drogaven.com.br/kit-para-nebulizacao-adulto-g-tech-1-unidade/p
7896006216797;Xantinon Complex Acetilracemetionina 40mg + Citrato de Colina 53mg + Betaína 50mg Flaconete 10ml;3.81;https://www.drogaven.com.br/xantinon-complex-flaconete-10ml/p
7894916500548;Neutrofer 150mg, 30 comprimidos revestidos;31.55;https://www.drogaven.com.br/neutrofer-150mg-30-comprimidos-revestidos/p
7891317143046;Cloridrato de Propafenona Eurofarma 300mg, 30 comprimidos revestidos;90.54;https://www.drogaven.com.br/cloridrato-de-propafenona-eurofarma-300mg-30-comprimidos-revestidos/p
7897595631510;Secnidazol Sandoz 1000mg, caixa com 2 comprimidos;25.13;https://www.drogaven.com.br/secnidazol-1g-2cpr-sandoz-generico/p
7898610372951;Máscara Colorante Capilar Haskell Extend Color Fantasy Marsala 250g;55.56;https://www.drogaven.com.br/mascara-colorante-capilar-haskell-extend-color-fantasy-marsala-250g/p
7898301057006;Termômetro Digital de Ponta Flexível G-Tech 1 unidade;24.4;https://www.drogaven.com.br/termometro-digital-de-ponta-flexivel-g-tech-1-unidade/p
7898270215667;MEIA SIGVARIS PREMIUM 3/4 G2 20-30MMHG C/PONTEIRA BEGE;241.18;https://www.drogaven.com.br/meia-sigvaris-premium-34-g2-20-30mmhg-cponteira-bege/p
7899706134156;Shampoo Elseve Hydra Detox Anticaspa 200mL;19.2;https://www.drogaven.com.br/shampoo-elseve-hydra-detox-anticaspa-200ml/p
7898601062984;Tipoia Ortopédica Simples Kestal M, infantil, azul;50.86;https://www.drogaven.com.br/tipoia-ortopedica-kestal-infantil-masc-m/p
7896422503129;Kolantyl Dmp Gel 40mg/mL + 30mg/mL + 5mg/mL, caixa contendo 1 frasco com 200mL de suspensão de uso oral;43.63;https://www.drogaven.com.br/kolantyl-d-m-p-200ml/p
9788537644737;LIVRO INFANTIL MEUS SEGREDOS MEU DIARIO LA FADINNE;31.28;https://www.drogaven.com.br/livro-infantil-meus-segredos-meu-diario-la-fadinne/p
7899898400039;Cotoveleira Mova Ortho M, preta com 1 unidade;23.77;https://www.drogaven.com.br/cotoveleira-mova-ortho-m-preta-com-1-unidade/p
7896007553730;Fralda Huggies Tripla Proteção Meguinha XXG 26 Unidades;37.23;https://www.drogaven.com.br/fralda-huggies-tripla-protecao-meguinha-xxg-26un-gts-2tiras/p
7899659803871;TALA EXTENSAO DEDOS EM PVC ORTOFLY TRANSPARENTE PEQ;25.73;https://www.drogaven.com.br/tala-extensao-dedos-em-pvc-ortofly-transparente-peq/p
7891317024383;Sabonete Íntimo Eurofarma OAZ pH Equilíbrado gel, bisnaga com 300mL;17.18;https://www.drogaven.com.br/oaz-sabonete-intimo-ph-equilibrado-300ml/p
7896658004834;Vertix 5mg/mL, caixa contendo frasco com 30mL de solução de uso oral;12.4;https://www.drogaven.com.br/vertix-5mgml-caixa-contendo-frasco-com-30ml-de-solucao-de-uso-oral/p
7896862940058;Dipimed 500mg/mL, frasco com 20mL de solução de uso oral;12.0;https://www.drogaven.com.br/dipimed-500mgml-frasco-com-20ml-de-solucao-de-uso-oral/p
3337871308612;Água Termal Vichy 150mL;125.34;https://www.drogaven.com.br/agua-termal-vichy-150ml/p
7896075707462;ALICATE CUTICULA MERHEJE TEEN SUPER ROSA;7.83;https://www.drogaven.com.br/alicate-cuticula-merheje-teen-super-rosa/p
7899420508585;Dartrial 15mg, 30 comprimidos revestidos;123.94;https://www.drogaven.com.br/dartrial-15mg-30-comprimidos-revestidos/p
7896112400073;Doss 3000UI, 30 cápsulas moles;47.92;https://www.drogaven.com.br/doss-3000ui-30-capsulas-moles/p
7896331706208;Protetor Solar Corporal Helioderm Suncare FPS 50, loção com 200g;47.92;https://www.drogaven.com.br/protetor-solar-corporal-helioderm-suncare-fps-50-locao-com-200g/p
7898953165234;Questran Light 854,4mg/g, caixa com 50 envelopes com 4,68g de pó para solução de uso oral;565.71;https://www.drogaven.com.br/questran-light-50env-light-po-cx-50-env-x-4g/p
7899898402903;Órtese para Punho Mova Ortho longa, com tala, M, bilateral, preta com 1 unidade;37.52;https://www.drogaven.com.br/ortese-para-punho-mova-ortho-longa-com-tala-m-bilateral-preta-com-1-unidade/p
7896006290162;Glaucotrat 0,5%, frasco com 5mL de solução de uso oftálmico;14.84;https://www.drogaven.com.br/glaucotrat-05-frasco-com-5ml-de-solucao-de-uso-oftalmico/p
7908615086019;Gel de Limpeza Facial CeraVe Acne Control 340g;97.9;https://www.drogaven.com.br/cerave-gel-limpeza-acne-control-340g/p
7702031694908;Creme Preventivo de Assaduras Desitin Máxima Proteção 57g;58.07;https://www.drogaven.com.br/creme-preventivo-de-assaduras-desitin-maxima-protecao-57g/p
7896026173001;FISIOGEL C22 SERUM FACIAL ANTIOXIDANTE E PRO COLAGENO 30ML;187.08;https://www.drogaven.com.br/fisiogel-c22-serum-facial-antioxidante-e-pro-colageno-30ml/p
7896004780184;Ácido Ursodesoxicólico EMS 150mg, caixa com 30 comprimidos;94.5;https://www.drogaven.com.br/acido-ursodesoxicolico-150mg-30cpr-ems-generico/p
7896046304126;Neovite Max caixa com 30 cápsulas;166.6;https://www.drogaven.com.br/neovite-max-30cps/p
78914957;Loção Hidratante Paixão irresistível com 200mL;10.67;https://www.drogaven.com.br/locao-hidratante-paixao-irresistivel-com-200ml/p
7896658047008;ZASTAT 5MG 20CPR;21.5;https://www.drogaven.com.br/zastat-5mg-20cpr/p
7898571550030;DIFUSOR DE AROMAS ONA 6ML PARA AUTOMOVEL BRISA BRCAR;25.38;https://www.drogaven.com.br/difusor-de-aromas-ona-6ml-para-automovel-brisa-brcar/p
7896137650330;Solução Glicofisiológica JP Farma 9mg/mL + 50mg/mL, caixa com 35 bolsas de sistema fechado com 250mL de solução de uso intravenoso (embalagem hospitalar);9.56;https://www.drogaven.com.br/soro-glicofisiologico-jp-farmaceutica-bolsa-250ml/p
7898270152641;MEIA SIGVARIS PREMIUM 3/4 M2 30-40MMHG S/PONTEIRA;249.65;https://www.drogaven.com.br/meia-sigvaris-premium-34-m2-30-40mmhg-sponteira/p
7896094916890;Gelol Bisnaga com 60g de gel dermatológico;38.12;https://www.drogaven.com.br/gelol-bisnaga-com-60g-de-gel-dermatologico/p
7898074611351;Spidufen 770mg 3 Comprimidos;11.47;https://www.drogaven.com.br/spidufen-tabs-770mg-3cpr-revestidos-blister/p
48675937429;Brinco Studex Baby Daisy cristal rosa fúcsia com 1 par;80.35;https://www.drogaven.com.br/brinco-studex-baby-daisy-cristal-rosa-fucsia-com-1-par/p
7898495110051;Bola Suíça 45cm Transparente Liveup para Pilates;91.04;https://www.drogaven.com.br/bola-pilates-live-up-65cm-transparente-ls3221-65tr/p
7891150096509;Gel de Limpeza Facial Dove Regenerative Purifica 150mL;28.32;https://www.drogaven.com.br/gel-de-limpeza-facial-dove-regenerative-purifica-150ml/p
7891150090569;Condicionador Antiqueda Clear Derma Solutions 300mL;68.5;https://www.drogaven.com.br/clear-woman-derma-solutions-condicionador-antiqueda-300ml/p
7897076914088;Esomeprazol Magnésico Ranbaxy 40mg, 28 comprimidos revestidos;78.39;https://www.drogaven.com.br/esomeprazol-magnesico-ranbaxy-40mg-28-comprimidos-revestidos/p
7891033481835;PROTETOR SOLAR ULTRAFLUIDO ANTION COMPLEX FPS50 220ML;78.39;https://www.drogaven.com.br/protetor-solar-ultrafluido-antion-complex-fps50-220ml/p
7899706156851;Creme Antiacne Vichy Normaderm Skin Corrector 30mL;138.71;https://www.drogaven.com.br/creme-antiacne-vichy-normaderm-skin-corrector-30ml/p
7896000724953;Tintura Cor & Ton Mega Colors nº 1.100 preto onix;12.64;https://www.drogaven.com.br/tintura-cor-ton-mega-colors-no-1100-preto-onix/p
7897679601002;Funchicórea 95,15mg/g, frasco com 3g de pó para solução de uso oral;39.92;https://www.drogaven.com.br/funchicorea-9515mgg-frasco-com-3g-de-po-para-solucao-de-uso-oral/p
40141775252;GOODVIT VITAMINA B1 60CSPS;48.9;https://www.drogaven.com.br/goodvit-vitamina-b1-60csps/p
7898629561438;Top Whey Max Titanium Mais Performance chocolate, pote com 900g;186.19;https://www.drogaven.com.br/max-titanium-top-whey-3w-900g-chocolate/p
7897930777705;Loção de Limpeza Cetaphil 120mL;47.63;https://www.drogaven.com.br/cetaphil-locao-limpeza-120ml/p
7898937862753;TALA DINAMICA PARA DEDO GG GLC;39.19;https://www.drogaven.com.br/tala-dinamica-para-dedo-gg-glc/p
7896104605189;PROTETOR COLCHAO ADULTCARE 6UN 117,5X77,5CM;31.26;https://www.drogaven.com.br/protetor-colchao-adultcare-6un-1175x775cm/p
7898158498168;Monaliz Meu Controle caixa com 30 comprimidos;53.8;https://www.drogaven.com.br/monaliz-meu-controle-30cps/p
7896637022927;Colchis 0,5mg, 20 comprimidos;23.52;https://www.drogaven.com.br/colchis-05mg-20-comprimidos/p
7898430194504;Nactil 600mg, caixa com 30 comprimidos revestidos;74.52;https://www.drogaven.com.br/nactil-600mg-30cpr-rev/p
7896422525183;Citrato de Sildenafila Medley 50mg, 2 comprimidos revestidos;9.01;https://www.drogaven.com.br/citrato-de-sildenafila-medley-50mg-2-comprimidos-revestidos/p
7896004712543;Mesilato de Doxazosina Germed Pharma 2mg, 30 comprimidos;11.66;https://www.drogaven.com.br/mesilato-de-doxazosina-germed-pharma-2mg-30-comprimidos/p
7897230304939;HIDRABENE GEL DE LIMPEZA PROFUNDA FACIAL 120G CAMOMILA;34.78;https://www.drogaven.com.br/hidrabene-gel-de-limpeza-profunda-facial-120g-camomila/p
7891158100291;Ensure Plus Abbott chocolate com 200mL;14.05;https://www.drogaven.com.br/ensure-plus-200ml-chocolate/p
7898755180084;BOLD BARRA DE PROTEINA TRUFA DE CHOCOLATE 20G;14.6;https://www.drogaven.com.br/bold-barra-de-proteina-trufa-de-chocolate-20g/p
7896235354048;OLEO PAIXAO 100ML FLOR DE BAUNILHA;11.66;https://www.drogaven.com.br/oleo-paixao-100ml-flor-de-baunilha/p
7896112401315;Mononitrato de Isossorbida Biolab Genéricos 20mg, 30 comprimidos;13.24;https://www.drogaven.com.br/mononitrato-de-isossorbida-biolab-genericos-20mg-30-comprimidos/p
9001616712159;Chupeta MAM Original Night 0 a 6 meses, sortida com 1 unidade;42.3;https://www.drogaven.com.br/chupeta-mam-original-night-0-a-6-meses-sortida-com-1-unidade/p
7898493368447;Funda para Hérnia Inguinal Velcro Lado Esquerdo Tamanho M;91.63;https://www.drogaven.com.br/cinto-hernia-inguinal-esquerda-m-chantal/p
7894916508988;Dalyne 3mg + 0,03mg, 21 comprimidos revestidos;56.78;https://www.drogaven.com.br/dalyne-3mg-003mg-21-comprimidos-revestidos/p
7898505091370;Menoprin 0,625mg, caixa com 28 drágeas;41.75;https://www.drogaven.com.br/menoprin-0625mg-28drg/p
7896181901341;CICLOBENZAPRINA 10MG 30CPR ACHE GENERICO;39.76;https://www.drogaven.com.br/ciclobenzaprina-10mg-30cpr-ache-generico/p
7891058000295;Cewin Comprimido 500mg, 30 comprimidos de desintegração lenta;36.94;https://www.drogaven.com.br/cewin-comprimido-500mg-30-comprimidos-de-desintegracao-lenta/p
7891025107095;Milnutri Soja lata com 800g;102.8;https://www.drogaven.com.br/milnutri-soja-lata-com-800g/p
7898601060348;Suporte para Panturrilha Kestal G;49.49;https://www.drogaven.com.br/suporte-panturrilha-kestal-g/p
7898953484205;KIT VIAGEM 3B SABONETEIRA+PORTA SH+PORTA COND+PORTA ESCOVA;24.4;https://www.drogaven.com.br/kit-viagem-3b-saboneteiraporta-shporta-condporta-escova/p
7899551304094;Cloridrato de Nebivolol Biolab Genéricos 5mg, 60 comprimidos;94.99;https://www.drogaven.com.br/cloridrato-de-nebivolol-biolab-genericos-5mg-60-comprimidos/p
7896094921276;Coledue R 10mg + 20mg, 30 cápsulas duras;102.01;https://www.drogaven.com.br/coledue-r-10mg-20mg-30-capsulas-duras/p
7897595612397;Alopurinol Sandoz 100mg, 60 comprimidos;19.34;https://www.drogaven.com.br/alopurinol-sandoz-100mg-60-comprimidos/p
7898430192005;Mobi 2 caixa com 30 comprimidos;68.8;https://www.drogaven.com.br/mobi-2-40mg-30cpr/p
7898601060720;SUPORTE P/ BOLSA DE GELO KESTAL NEOPRENE;64.29;https://www.drogaven.com.br/suporte-p-bolsa-de-gelo-kestal-neoprene/p
7891051026773;Aparelho de Barbear Gillette Prestobarba Regular 2 unidades;6.45;https://www.drogaven.com.br/aparelho-de-barbear-gillette-prestobarba-regular-2-unidades/p
7891317412524;Trok 20mg/g + 0,64mg/g, bisnaga com 10g de creme de uso dermatológico;18.22;https://www.drogaven.com.br/trok-20mgg-064mgg-bisnaga-com-10g-de-creme-de-uso-dermatologico/p
7898270152979;Meia 7/8 Sigvaris Select Comfort Premium 20-30mmHg G, longa, ponteira aberta, natural escura;290.13;https://www.drogaven.com.br/meia-78-sigvaris-select-comfort-premium-20-30mmhg-g-longa-ponteira-aberta-natural-escura/p
7897848501065;Cetoconazol Nativita Farmacêutica 20mg/mL, frasco com 100mL de shampoo;24.23;https://www.drogaven.com.br/cetoconazol-nativita-farmaceutica-20mgml-frasco-com-100ml-de-shampoo/p
7899026422407;Esmalte Cremoso Colorama vermelho Ivete;4.89;https://www.drogaven.com.br/esmalte-cremoso-colorama-vermelho-ivete/p
7891142137135;Pratium 140mg/mL, frasco com 15mL de suspensão de uso oral;32.77;https://www.drogaven.com.br/pratium-140mgml-frasco-com-15ml-de-suspensao-de-uso-oral/p
7896094919594;Addera D3 Gotas 600UI/gota, frasco com 5mL de solução de uso oral;86.83;https://www.drogaven.com.br/addera-d3-gotas-600uigota-frasco-com-5ml-de-solucao-de-uso-oral/p
7896269955204;Seretide Spray 25 mcg/dose + 125 mcg/dose, tubo com 120 doses de suspensão de uso inalatória + válvula dosadora;171.16;https://www.drogaven.com.br/seretide-spray-25-mcgdose-125-mcgdose-tubo-com-120-doses-de-suspensao-de-uso-inalatoria-valvula-dosadora/p
7897129304576;Sérum Facial Theraskin Anti-idade Noturno 50g;194.03;https://www.drogaven.com.br/serum-facial-theraskin-anti-idade-noturno-50g/p
7897780209913;Riohex 0,2% 0,002g/mL Solução de Uso Dermatológico (100mL);4.41;https://www.drogaven.com.br/riohex-02-0002gml-frasco-com-100ml-de-solucao-de-uso-dermatologico/p
7908615092935;Pré-Shampoo Elseve Bond Repair (200mL);45.95;https://www.drogaven.com.br/pre-shampoo-elseve-250ml-bond-repair/p
7891142206640;Addera D3 Flash morango, 800UI, caixa com 30 filmes;69.41;https://www.drogaven.com.br/addera-d3-flash-800ui-30saches-morango/p
7897744505600;Limpador Concentrado Coala Flor de Cacto (120mL);13.92;https://www.drogaven.com.br/essencia-limpador-concentrado-coala-flor-de-cacto-120ml/p
7897337700801;Propecia 1mg, caixa com 30 comprimidos revestidos;201.86;https://www.drogaven.com.br/propecia-1mg-30cpr/p
7898270040627;MEIA SIGVARIS ALGODÃO SUPER 3/4 GG3 20-30MMHG S/PONTEIRA;227.95;https://www.drogaven.com.br/meia-sigvaris-algodao-super-34-gg3-20-30mmhg-sponteira/p
7899706149211;Sabonete Facial La Roche-Posay Effaclar Concentrado barra 70g;63.51;https://www.drogaven.com.br/sabonete-facial-la-roche-posay-effaclar-concentrado-barra-70g/p
7898636190973;Creme Facial Antissinais Cicatricure 30g;36.94;https://www.drogaven.com.br/creme-facial-antissinais-cicatricure-30g/p
7898568930661;CALCA PLASTICA SENIOR CARE LUXO SEM BOTAO GG;52.0;https://www.drogaven.com.br/calca-plastica-senior-care-luxo-sem-botao-gg/p
7891025119876;Fórmula Infantil Pregomin Pepti lata com 400g;241.07;https://www.drogaven.com.br/formula-infantil-pregomin-pepti-lata-com-400g/p
7898647924215;Elástico Faixa de Cabelo Kids Bellesa;7.84;https://www.drogaven.com.br/elastico-bellesa-faixa-kids-diversos-1un-08001-b/p
7891033935048;Eudora Perfume Intention (100mL);117.5;https://www.drogaven.com.br/eudora-perfume-intention-100ml/p
7898109241966;Softderm 0,64mg/mL + 30mg/mL, bisnaga com 30g de pomada de uso dermatológico;38.47;https://www.drogaven.com.br/softderm-pom/p
7898244720661;MELORA C SERUM BISNAGA 30G;172.38;https://www.drogaven.com.br/melora-c-serum-bisnaga-30g/p
7896004709833;Lansoprazol Germed Pharma 30mg, 28 cápsulas gelatinosas duras com microgrânulos de liberação retardada;125.78;https://www.drogaven.com.br/lansoprazol-germed-pharma-30mg-28-capsulas-gelatinosas-duras-com-microgranulos-de-liberacao-retardada/p
7896224410687;Algodão Apolo disco, branco com 70g;10.77;https://www.drogaven.com.br/algodao-apolo-disco-branco-com-70g/p
0000042360407;NIVEA CREME FACIAL NUTRITIVO 100G;32.33;https://www.drogaven.com.br/nivea-creme-facial-nutritivo-100g/p
7891033583072;Shampoo Siage Pro Cronology Curvas 250mL;47.09;https://www.drogaven.com.br/shampoo-siage-pro-cronology-curvas-250ml/p
7898010921148;CURATIVO ALGODONADO ESTERIL POLARFIX 10X50CM;1.96;https://www.drogaven.com.br/curativo-algodonado-esteril-polarfix-10x50cm/p
7500435248174;Condicionador Pantene Biotinamina (150mL);16.65;https://www.drogaven.com.br/condicionador-pantene-150ml-biotinamina/p
7896676432916;Flutinol 1mg/mL, frasco com 5mL de suspensão de uso oftálmico;34.98;https://www.drogaven.com.br/flutinol-1mgml-frasco-com-5ml-de-suspensao-de-uso-oftalmico/p
7896422506588;Pantoprazol Sódico Sesqui-Hidratado Medley 20mg, caixa com 14 comprimidos revestidos;27.14;https://www.drogaven.com.br/pantoprazol-20mg-14cpr-medley-generico/p
7896658039874;Artrogen Plus D Aché sem sabor, caixa com 30 sachês;211.86;https://www.drogaven.com.br/artrogen-plus-d-30saches/p
7896438209534;COQUETELEIRA PROBIOTICA 700ML PRETA 1DOSE...;28.22;https://www.drogaven.com.br/coqueteleira-probiotica-700ml-preta-1dose/p
7894222022000;Pó Compacto Dailus Ultrafino nº D2 claro;17.54;https://www.drogaven.com.br/po-compacto-dailus-ultrafino-no-d2-claro/p
7909690513438;Havaianas Slim Princesas Roxo Paisley Tam 35/36;50.86;https://www.drogaven.com.br/havaianas-slim-princesas-roxo-paisley-356-1220422/p
7898601064780;COLAR CERVICAL ESPUMA AZUL M KESTAL KSO110;43.02;https://www.drogaven.com.br/colar-cervical-espuma-azul-m-kestal-kso110/p
7898650625505;Iluminador HD Glow Vegano Ricosti - Pearl 4,5G;26.55;https://www.drogaven.com.br/po-iluminador-ricosti-hd-glow-vegano-pearl-45g/p
7896261002685;Parlodel 2,5mg, caixa com 28 comprimidos;152.13;https://www.drogaven.com.br/parlodel-25mg-28cpr/p
7896004775029;Passare 900mg + 100mg, 30 comprimidos revestidos;140.95;https://www.drogaven.com.br/passare-900mg-100mg-30-comprimidos-revestidos/p
7896009498244;Advipro 11,6mg/g, bisnaga com 30g de gel de uso dermatológico;26.67;https://www.drogaven.com.br/advipro-116mgg-bisnaga-com-30g-de-gel-de-uso-dermatologico/p
7896112407867;Pantogar Gel Fortalecedor de Unhas 5ml;114.08;https://www.drogaven.com.br/pantogar-gel-fortalecedor-de-unhas-5ml/p
7896012878859;Roupa Íntima Bigfral Derma Plus G/XG, pacote com 16 unidades;0.0;https://www.drogaven.com.br/roupa-intima-bigfral-derma-plus-gxg-pacote-com-16-unidades/p
78938823;Bala Halls Mentol (28g);3.06;https://www.drogaven.com.br/bala-halls-mentol-28g/p
200000018641;BOTA IMOBILIZADORA GLC INFANTIL TAM.G;95.94;https://www.drogaven.com.br/bota-imobilizadora-glc-infantil-tamg/p
7898665434796;COLAGENTEK PROTEIN MORANGO 460G;230.2;https://www.drogaven.com.br/colagentek-protein-morango-460g/p
7896261001732;Hydergine 1mg, caixa com 36 cápsulas gelatinosas duras;84.41;https://www.drogaven.com.br/hydergine-36cps/p
7702018072392;Aparelho Depilatório Gillette Simply Vênus descartável, sortido com 2 unidades;17.34;https://www.drogaven.com.br/aparelho-depilatorio-gillette-simply-venus-descartavel-sortido-com-2-unidades/p
7896512927149;Sabonete Phebo Tradicional amarelo, barra, 8 unidades com 90g cada;43.6;https://www.drogaven.com.br/sabonete-phebo-tradicional-amarelo-barra-8-unidades-com-90g-cada/p
48675991063;Brinco Studex Supermaxxi sortido com 1 par;31.35;https://www.drogaven.com.br/brinco-studex-supermaxxi-sortido-com-1-par/p
7908615090504;Esmalte Colorama Divertidamente Verde de Inveja 8ml;6.75;https://www.drogaven.com.br/esmalte-colorama-divertidamente-2-verde-de-inveja/p
7899620911963;FLUCONAZOL 150MG 1CPR GLOBO GENERICO;12.1;https://www.drogaven.com.br/fluconazol-150mg-1cpr-globo-generico/p
7896548197677;Lubrificante Oftálmico Oftane 10mL;68.49;https://www.drogaven.com.br/lubrificante-oftalmico-oftane-10ml/p
7891268400212;Solução Bucal Listerine Tartar Control menta suave com 500mL;32.33;https://www.drogaven.com.br/solucao-bucal-listerine-tartar-control-menta-suave-com-500ml/p
7895165788671;Vitamina B12 Good Vit 60 Cápsulas;39.1;https://www.drogaven.com.br/vitamina-b12-goodvit-60cps/p
7898216361816;Cetoconazol Comprimido Pharlab 200mg, caixa com 30 comprimidos;75.2;https://www.drogaven.com.br/cetoconazol-200mg-30cpr-pharlab-generico/p
7898945443425;Luva de Nitrilo Não Estéril Supermax Powder Free M, sem pó, black com 100 unidades;56.83;https://www.drogaven.com.br/luva-de-nitrilo-nao-esteril-supermax-powder-free-m-sem-po-black-com-100-unidades/p
7891142201348;IVY C OLHOS 15G;263.28;https://www.drogaven.com.br/ivy-c-olhos-15g/p
7891150080089;Shampoo Seda Colágeno e Vitamina C By Niina Secrets 325mL;12.64;https://www.drogaven.com.br/shampoo-seda-colageno-e-vitamina-c-by-niina-secrets-325ml/p
7899898400534;LUVA PROTETORA P NEOPRENE MOVA;52.65;https://www.drogaven.com.br/luva-protetora-p-neoprene-mova/p
7898430194276;FERTISOP 60ENVELOPES;203.61;https://www.drogaven.com.br/fertisop-60envelopes/p
78945456;Pastilha Tic Tac laranja com 14,5g;3.1;https://www.drogaven.com.br/pastilha-tic-tac-laranja-com-145g/p
7898968269323;Glow Corporal Ollie FPS 40;97.02;https://www.drogaven.com.br/glow-corporal-ollie-fps-40/p
7896226109237;ZincoPro Cápsula 30 cápsulas;150.31;https://www.drogaven.com.br/zincopro-capsula-30-capsulas/p
7898903991951;Gel Lubrificante Íntimo Rilex Tradicional bisnaga 50g;10.77;https://www.drogaven.com.br/gel-lubrificante-intimo-rilex-tradicional-bisnaga-50g/p
7896658027055;Untral 2,5mg, 30 cápsulas duras;136.6;https://www.drogaven.com.br/untral-25mg-30-capsulas-duras/p
7896036528013;MAMADEIRA NEOPAN BICO SUPER VENTILADO 300ML AZUL 2801;36.68;https://www.drogaven.com.br/mamadeira-neopan-bico-super-ventilado-300ml-azul-2801/p
7891058011468;Franol 120mg + 15mg, caixa com 20 comprimidos;8.98;https://www.drogaven.com.br/franol-20cpr/p
7894916514606;Fixare Pro+ limão, 30 comprimidos efervescentes;135.34;https://www.drogaven.com.br/fixare-pro-limao-30-comprimidos-efervescentes/p
7894900530032;Água Mineral Crystal sem gás, pet 1,5L;4.66;https://www.drogaven.com.br/agua-mineral-crystal-sem-gas-pet-15l/p
7896261012929;Galvus 50mg, 28 comprimidos;118.2;https://www.drogaven.com.br/galvus-50mg-28-comprimidos/p
7897572000957;Sandrena 0,5mg/0,5g, 28 sachês com 0,5g de gel de uso dermatológico;0.0;https://www.drogaven.com.br/sandrena-05mg05g-28-saches-com-05g-de-gel-de-uso-dermatologico/p
4005900873347;Sérum Eucerin Dermo Pure Oil Control 40mL;190.61;https://www.drogaven.com.br/serum-eucerin-dermo-pure-oil-control-40ml/p
7896342450787;CALEIRA PRETA TAM.UNICO (PAR) MERCUR;49.39;https://www.drogaven.com.br/caleira-preta-tamunico-par-mercur/p
7898040324759;Loção Tônica Antiqueda para Cabelo e Barba Imecap Hair Men 100mL;68.5;https://www.drogaven.com.br/locao-tonica-antiqueda-para-cabelo-e-barba-imecap-hair-men-100ml/p
