EAN;Produto;Preço (R$);Link
7891150094529;Kit Tresemmé Brilho Lamelar shampoo com 350mL + condicionador com 175mL;28.38;https://www.drogaven.com.br/tresemme-kit-sh-350-cond-175ml-lamelar/p
7891350040784;SAB.LIQ.BOZZANO FRESH 240ML;12.05;https://www.drogaven.com.br/sabliqbozzano-fresh-240ml/p
7896070601703;Profenid 50mg, 24 cápsulas gelatinosas duras;61.66;https://www.drogaven.com.br/profenid-50mg-24-capsulas-gelatinosas-duras/p
7896112100539;Cloridrato de Prometazina Teuto 25mg, 20 comprimidos revestidos;7.1;https://www.drogaven.com.br/cloridrato-de-prometazina-teuto-25mg-20-comprimidos-revestidos/p
7898168006391;GLYQUIN XN CR 28G;109.12;https://www.drogaven.com.br/glyquin-xn-cr-28g/p
7891033926091;Condicionador Eudora Siàge Loiro Expert 200mL;49.88;https://www.drogaven.com.br/condicionador-eudora-siage-loiro-expert-200ml/p
7891158103896;Zafolat 30 comprimidos;56.83;https://www.drogaven.com.br/zafolat-30-comprimidos/p
7896004786117;PITAVASTATINA 2MG 30CPR EMS GENERICO;70.38;https://www.drogaven.com.br/pitavastatina-2mg-30cpr-ems-generico/p
7898962892909;PASTA DE AMENDOIM POWER1ONE SWEET 500G BOMBOM DE AVELA;19.5;https://www.drogaven.com.br/pasta-de-amendoim-power1one-sweet-500g-bombom-de-avela/p
7891106909624;BEPANTOL DERMA SPRAY 50ML;39.19;https://www.drogaven.com.br/bepantol-derma-spray-50ml/p
7908371601884;CR.HIDRAT.TODODIA PES CEREJA E AVELA 50ML;33.22;https://www.drogaven.com.br/crhidrattododia-pes-cereja-e-avela-50ml/p
7899898400152;Suporte para Ombro Mova P/M, preto com 1 unidade;66.83;https://www.drogaven.com.br/suporte-para-ombro-mova-pm-preto-com-1-unidade/p
3662042008443;Thealoz Duo frasco com 10mL de solução de uso oftálmico;88.32;https://www.drogaven.com.br/thealoz-duo-frasco-com-10ml-de-solucao-de-uso-oftalmico/p
7898601060966;Protetor Palmar Kestal Palmex ref.KSN017;15.58;https://www.drogaven.com.br/protetor-palmar-kestal-neoprene/p
7896006216605;Xantinon Complex 40mg/mL + 53mg/mL + 50mg/mL, frasco com 100mL de solução de uso oral;16.57;https://www.drogaven.com.br/xantinon-complex-40mgml-53mgml-50mgml-frasco-com-100ml-de-solucao-de-uso-oral/p
7898040321642;Abrilar 65mg, 10 sachês com 3,4g de pó efervescente de uso oral;59.4;https://www.drogaven.com.br/abrilar-10saches/p
7898965429232;CREAMY ACIDO SALICILICO 90ML;86.23;https://www.drogaven.com.br/creamy-acido-salicilico-90ml/p
7896094917347;Doril DC 500 500mg + 65mg, blister com 4 comprimidos;5.64;https://www.drogaven.com.br/doril-dc-500-500mg-65mg-blister-com-4-comprimidos/p
4005808631322;Desodorante Nivea Dermo Clareador 3 em aerossol 150mL;13.97;https://www.drogaven.com.br/desodorante-nivea-dermo-clareador-3-em-aerossol-150ml/p
7900083010596;BLUSH RUBY ROSE CREMOSO CREAMY CHEEKS N 4;12.73;https://www.drogaven.com.br/blush-ruby-rose-cremoso-creamy-cheeks-n-4/p
7896083411375;LacLev 9000FCC, caixa contendo 30 comprimidos mastigáveis;58.7;https://www.drogaven.com.br/laclev-9000fcc-caixa-contendo-30-comprimidos-mastigaveis/p
7896235354161;Hidratante Corporal Monange Firmador Q10 Pele Normal a Seca 200mL;12.64;https://www.drogaven.com.br/hidratante-corporal-monange-firmador-q10-pele-normal-a-seca-200ml/p
7909843981237;HAVAIANAS SLIM GLOSS TERRA ROXA 35/6 1222278;43.82;https://www.drogaven.com.br/chinelo-feminino-havaianas-slim-gloss-no-35-36-terra-roxa/p
7891055520017;Escova para Banho Condor Cabo Longo;32.67;https://www.drogaven.com.br/escova-para-banho-condor-cabo-longo/p
7896714291987;Mirador Cólica 10mg + 250mg, caixa com 20 comprimidos revestidos;16.63;https://www.drogaven.com.br/mirador-colica-20cpr/p
7899898400954;JOELHEIRA ELASTICA P BEGE 1PAR MOVA;27.27;https://www.drogaven.com.br/joelheira-elastica-p-bege-1par-mova/p
7891010980085;Condicionador Johnson's Baby Cheirinho Prolongado 200mL;23.6;https://www.drogaven.com.br/condicionador-johnsons-baby-cheirinho-prolongado-200ml/p
7896422525183;Citrato de Sildenafila Medley 50mg, 2 comprimidos revestidos;6.71;https://www.drogaven.com.br/citrato-de-sildenafila-medley-50mg-2-comprimidos-revestidos/p
7891150095601;Creme Leave-in Dove Bond Repair 50ml;18.52;https://www.drogaven.com.br/leave-in-dove-350ml-bond/p
7891317124281;Holmes H 40mg + 12,5mg, 30 comprimidos revestidos;79.42;https://www.drogaven.com.br/holmes-h-40mg-125mg-30-comprimidos-revestidos/p
7896422519342;Carvedilol Medley 6,25mg, 30 comprimidos;19.91;https://www.drogaven.com.br/carvedilol-medley-625mg-30-comprimidos/p
7897947611764;Lavitan Kids caixa com 1 frasco com 240mL de solução de uso oral + copo medidor, sabor laranja;33.84;https://www.drogaven.com.br/lavitan-kids-sol-oral-240ml-sbr-laranja/p
7896658036262;Sany D 7.000UI, 12 comprimidos revestidos;35.3;https://www.drogaven.com.br/sany-d-7000ui-12-comprimidos-revestidos/p
7896004755519;Lacday 10.000 FCC, com 30 tabletes dispersíveis;59.68;https://www.drogaven.com.br/lacday-10000-fcc-com-30-tabletes-dispersiveis/p
7891142203731;LACTO PURGA LEVE 120ML SEM SABOR;44.83;https://www.drogaven.com.br/lacto-purga-leve-120ml-sem-sabor/p
7897528800204;PROTETOR SOLAR SILVER CARE FACIAL FPS70 COR 3.0 50ML;48.9;https://www.drogaven.com.br/protetor-solar-silver-care-facial-fps70-cor-30-50ml/p
7896206406707;Selozok 25mg, 60 comprimidos de liberação controlada;74.71;https://www.drogaven.com.br/selozok-25mg-60-comprimidos-de-liberacao-controlada/p
7896342451623;Corretor Postural Espaldeira Elástica Mercur P/M, Bege;125.34;https://www.drogaven.com.br/espaldeira-pm-mercur/p
7896658048340;Hpmix Aciclovir 40mg/ml Suspensão Oral 125ml;104.71;https://www.drogaven.com.br/hpmix-suspensao-oral-125ml/p
7896004709154;Atenolol + Clortalidona Germed Pharma 50mg + 12,5mg, 30 comprimidos;14.73;https://www.drogaven.com.br/atenolol-clortalidona-germed-pharma-50mg-125mg-30-comprimidos/p
7896094919280;Addera + Energia 1.000UI, frasco com 30 comprimidos;82.61;https://www.drogaven.com.br/addera-energia-1000ui-frasco-com-30-comprimidos/p
7899706239219;Esmalte Cremoso Colorama Fini beijos de Fini;6.76;https://www.drogaven.com.br/esmalte-colorama-fini-beijos-de-fini/p
40141775313;GOODVIT CREATINA SENIOR 150G +HMB+COENZIMA Q10 SABOR LARANJA;78.39;https://www.drogaven.com.br/goodvit-creatina-senior-150g-hmbcoenzima-q10-sabor-laranja/p
7896422521710;Prazol 30mg, 28 cápsula gelatinosa dura de liberação retardada;104.24;https://www.drogaven.com.br/prazol-30mg-28-capsula-gelatinosa-dura-de-liberacao-retardada/p
7897230301983;PROTETOR SOLAR ANASOL FPS50 60G FACIAL;47.74;https://www.drogaven.com.br/protetor-solar-anasol-fps50-60g-facial/p
7899898404020;SUPORTE PANTURRILHA PP NEOPRENE MOVA;21.07;https://www.drogaven.com.br/suporte-panturrilha-pp-neoprene-mova/p
7896115700194;CONDICIONADOR TRA LA LA KIDS EXTRA DESEMBARACO 480ML...;14.6;https://www.drogaven.com.br/condicionador-tra-la-la-kids-extra-desembaraco-480ml/p
7898947943596;Leave-in Truss La Moda Hair Protector 250mL;68.5;https://www.drogaven.com.br/leave-in-la-moda-truss-hair-protect-250ml/p
7500435204040;Carga Vênus Especial para Área Intima 2 Unidades;55.72;https://www.drogaven.com.br/carga-venus-especial-para-area-intima-2unid/p
7896094210271;Iumi ES 3mg + 0,02mg, 30 comprimidos revestidos;68.69;https://www.drogaven.com.br/iumi-es-3mg-002mg-30-comprimidos-revestidos/p
5701943100127;Desodorante Antitranspirante Perspirex Comfort roll-on com 20mL;130.94;https://www.drogaven.com.br/desodorante-antitranspirante-perspirex-comfort-roll-on-com-20ml/p
7898636193349;Shampoo Antiqueda Tío Nacho Purificador 415mL;39.1;https://www.drogaven.com.br/tio-nacho-shampoo-415ml-aquedapurificador/p
7898924602904;Leave-in Haskell Quina Rosa 240g;58.7;https://www.drogaven.com.br/leave-in-haskell-quina-rosa-240g/p
7896004705323;Secnidazol EMS 30mg/mL, frasco com pó para suspensão de uso oral (frasco com capacidade de 30mL) + copo medidor;16.86;https://www.drogaven.com.br/secnidazol-900mg-30ml-ems-generico/p
7891268400014;Antisséptico Bucal Listerine Cool Mint hortelã 250mL;17.95;https://www.drogaven.com.br/antisseptico-bucal-listerine-cool-mint-hortela-250ml/p
7898040329747;Gummy Imecap Hair frasco com 30 gomas;84.58;https://www.drogaven.com.br/gummy-imecap-hair-frasco-com-30-gomas/p
17899360247770;BASE PINKTHE PERFECT MATCH CORES C/PUMP CX C 24;485.1;https://www.drogaven.com.br/base-pinkthe-perfect-match-cores-cpump-cx-c-24/p
7896699032414;Chupeta de Silicone Lolly Dreams 6+ meses, rosa com 1 unidade;23.42;https://www.drogaven.com.br/chupeta-de-silicone-lolly-dreams-6-meses-rosa-com-1-unidade/p
7896112162322;ALENDRONATO 70MG 4CPR TEUTO GENERICO FP;14.17;https://www.drogaven.com.br/alendronato-70mg-4cpr-teuto-generico-fp/p
7896006229803;Digestina Comprimido 10mg, 20 comprimidos;27.2;https://www.drogaven.com.br/digestina-comprimido-10mg-20-comprimidos/p
7896006201892;Fosfato Sódico de Prednisolona União Química 3mg/mL, frasco com 120mL de solução de uso oral + seringa dosadora;29.31;https://www.drogaven.com.br/fosfato-sodico-de-prednisolona-uniao-quimica-3mgml-frasco-com-120ml-de-solucao-de-uso-oral-seringa-dosadora/p
7899420506604;Pará 20mg/mL, frasco com pó para suspensão de uso oral (frasco com capacidade de 45mL);27.63;https://www.drogaven.com.br/para-20mgml-frasco-com-po-para-suspensao-de-uso-oral-frasco-com-capacidade-de-45ml/p
7891350033465;Tintura Creme Biocolor mini, nº 4.7 marrom escuro da moda;13.22;https://www.drogaven.com.br/tintura-creme-biocolor-mini-no-47-marrom-escuro-da-moda/p
7896000677211;COLHER DOSADORA KUKA PARA PAPINHA AZUL 125ML;87.47;https://www.drogaven.com.br/colher-dosadora-kuka-para-papinha-azul-125ml/p
7891317028824;Vóric 10mg, caixa com 10 comprimidos sublinguais;30.8;https://www.drogaven.com.br/voric-10mg-10cpr-sublingual/p
7896112408666;Defb Mecobalamina 1000mcg 30 comprimidos;39.1;https://www.drogaven.com.br/defb-1000mcg-30cpr-orodispersivel/p
7896676438628;Explanté Colágeno 30 sachês com 12g cada de pó para solução de uso oral;186.05;https://www.drogaven.com.br/explante-colageno-30-saches-com-12g-cada-de-po-para-solucao-de-uso-oral/p
7899621110068;ATLHETICA PRE TREINO KI SUCO UVA 300G...;93.0;https://www.drogaven.com.br/atlhetica-pre-treino-ki-suco-uva-300g/p
7898760140073;AMACIANTE DE CUTICULA E CALOSIDADE ACEMAR 200ML NEUTRO;7.83;https://www.drogaven.com.br/amaciante-de-cuticula-e-calosidade-acemar-200ml-neutro/p
7896902209046;PROTETOR SOLAR SUNLESS FPS60 120G;44.0;https://www.drogaven.com.br/protetor-solar-sunless-fps60-120g/p
7896523214252;Kuramed Sept 300mg, frasco com 30mL de solução de uso dermatológico;14.6;https://www.drogaven.com.br/kuramed-sept-300mg-frasco-com-30ml-de-solucao-de-uso-dermatologico/p
7895610514503;GARRAFA TERMICA INOX 500ML;55.76;https://www.drogaven.com.br/garrafa-termica-inox-500ml/p
7896004711195;Nistatina 100.000UI/g + Óxido de Zinco 200mg/g EMS Pomada de Uso Dermatológico (Com 60g);16.29;https://www.drogaven.com.br/nistatina-oxido-de-zinco-ems-100000uig-200mgg-bisnaga-com-60g-de-pomada-de-uso-dermatologico/p
7898039564449;Toalhas Umedecidas Higifral 40 unidades;12.73;https://www.drogaven.com.br/toalhas-umedecidas-higifral-40-unidades/p
7896685302880;Bromelin S frasco com 100mL de solução oral;58.92;https://www.drogaven.com.br/bromelin-s-frasco-com-100ml-de-solucao-oral/p
7896049504738;TALCO TABU ROMANCE 100G;10.68;https://www.drogaven.com.br/talco-tabu-romance-100g/p
7896112409328;ACIDO URSODESOXICOLICO 150MG 30CPR BIOLAB GENERICO;63.62;https://www.drogaven.com.br/acido-ursodesoxicolico-150mg-30cpr-biolab-generico/p
30768156053;Vitamina D3 Sundown 2000UI, frasco com 200 cápsulas;134.16;https://www.drogaven.com.br/vitamina-d-2000ui-200cps-sundown/p
3282770388596;Sabonete em Barra Darrow Actine Control Pele Oleosa (70g);38.12;https://www.drogaven.com.br/sabonete-darrow-actine-control-pele-oleosa-barra-70g-5460/p
17896982901233;CHUPETA PEPETA PLUS REDONDA PCT 25UN CORES AZUL/ROSA...;54.28;https://www.drogaven.com.br/chupeta-pepeta-plus-redonda-pct-25un-cores-azulrosa/p
7897930760516;Clob-X 0,5mg/g, bisnaga com 30g de pomada de uso dermatológico;48.37;https://www.drogaven.com.br/clob-x-05mgg-bisnaga-com-30g-de-pomada-de-uso-dermatologico/p
3701129800102;Água Micelar Clareadora Bioderma Pigmentbio H2O 250mL;129.8;https://www.drogaven.com.br/agua-micelar-clareadora-bioderma-pigmentbio-h2o-250ml/p
7622300858872;Bala Halls Mini Melancia (15g);3.13;https://www.drogaven.com.br/bala-halls-mini-melancia-com-15g/p
7896261008359;DIOCOMB SI 160/20MG 28CPR;239.41;https://www.drogaven.com.br/diocomb-si-16020mg-28cpr/p
7896311005079;Coqueteleira Integralmedica 1 dose, incolor, com capacidade de 450mL;25.38;https://www.drogaven.com.br/coqueteleira-integralmedica-1-dose-incolor-com-capacidade-de-450ml/p
7896637033596;Arpadol 400mg, 60 comprimidos revestidos;199.76;https://www.drogaven.com.br/arpadol-400mg-60-comprimidos-revestidos/p
7899852022291;BB Sérum Vult FPS 60 V230 30ml;25.38;https://www.drogaven.com.br/vult-make-bb-serum-30ml-cor-v230/p
630941180693;ALFAJOR DR.PEANUT COOKIES CREAM  55G...;11.75;https://www.drogaven.com.br/alfajor-drpeanut-cookies-cream-55g/p
7896191264122;Tornozeleira Elástica Mercur M, preto com 1 par;52.68;https://www.drogaven.com.br/tornozeleira-elastica-mercur-m-preto-com-1-par/p
7896115705496;DESODORANTE TRA LA LA ROLL ON SUAVE 65ML;11.9;https://www.drogaven.com.br/desodorante-tra-la-la-roll-on-suave-65ml/p
7500435106405;Condicionador Pantene Pro-V 3 Minutos Milagrosos Liso Extremo 170mL;34.2;https://www.drogaven.com.br/condicionador-pantene-pro-v-3-minutos-milagrosos-liso-extremo-170ml/p
7896015591847;SONRISAL LIMAO 5X2CPR;12.73;https://www.drogaven.com.br/sonrisal-limao-5x2cpr/p
7896111903254;ESMALTE IMPALA TOP COAT PRO FINISH BLINDAGEM 4D;12.24;https://www.drogaven.com.br/esmalte-impala-top-coat-pro-finish-blindagem-4d/p
7898489511086;Loção Hidratante Davene Leite de Aveia Clássico original com 180mL;13.9;https://www.drogaven.com.br/locao-hidratante-davene-leite-de-aveia-classico-original-com-180ml/p
7896641805479;Noripurum 50mg/mL, frasco com 30mL de solução de uso oral;0.0;https://www.drogaven.com.br/noripurum-50mgml-frasco-com-30ml-de-solucao-de-uso-oral/p
7908346900035;Gel Facial Peel Off Dermachem Pepino e Argila Verde 60g;13.02;https://www.drogaven.com.br/gel-facial-peel-off-dermachem-pepino-e-argila-verde-60g/p
7896000614063;MAMAD.KUKA AQUA BIG ALÇA AZUL 240ML;46.84;https://www.drogaven.com.br/mamadkuka-aqua-big-alca-azul-240ml/p
7891137006651;PASTILHAS VALDA FRIENDS SACHES SAB MORANGO 25G CX C/10;80.36;https://www.drogaven.com.br/pastilhas-valda-friends-saches-sab-morango-25g-cx-c10/p
7896036528013;MAMADEIRA NEOPAN BICO SUPER VENTILADO 300ML AZUL 2801;36.68;https://www.drogaven.com.br/mamadeira-neopan-bico-super-ventilado-300ml-azul-2801/p
7896004727233;Ciclopirox Olamina EMS 10mg/mL, frasco com 15mL de solução de uso dermatológico;19.73;https://www.drogaven.com.br/ciclopirox-olamina-ems-10mgml-frasco-com-15ml-de-solucao-de-uso-dermatologico/p
7898504927359;PALETA DE SOMBRAS 12 CORES MISS FRANCE;17.63;https://www.drogaven.com.br/paleta-de-sombras-12-cores-miss-france/p
7898948648773;Cystera Plus Besins 30 Comprimidos;146.99;https://www.drogaven.com.br/cystera-plus-besins-30-comprimidos/p
7897851200603;Monocordil Retard 50mg, 30 cápsulas de liberação retardada;83.16;https://www.drogaven.com.br/monocordil-retard-50mg-30-capsulas-de-liberacao-retardada/p
7898939146028;ALMOFADA CAIXA OVO INFLAVEL QUADR C/ORIF BIOFLORENCE 1010023;61.58;https://www.drogaven.com.br/almofada-caixa-ovo-inflavel-quadr-corif-bioflorence-1010023/p
7897337716840;Zetsim 10mg + 10mg, 30 comprimidos;102.14;https://www.drogaven.com.br/zetsim-10mg-10mg-30-comprimidos/p
7896111913284;Esmalte Perolado Impala brilhante;4.2;https://www.drogaven.com.br/esmalte-perolado-impala-brilhante/p
7899852018188;Batom Vult Hidra Lips Marsala 3,6g;22.14;https://www.drogaven.com.br/vult-make-batom-mat-lips-38g-marsala/p
7899706189644;Condicionador L'Oréal Professionnel Expert Absolut Repair Gold bisnaga com 200mL;132.22;https://www.drogaven.com.br/condicionador-loreal-professionnel-absolut-repair-gold-200ml/p
7898279790417;Bala Fini dentaduras 100g;6.85;https://www.drogaven.com.br/bala-fini-dentaduras-100g/p
7896658035623;Sitol Aché 60 sachês;255.18;https://www.drogaven.com.br/sitol-ache-60-saches/p
7896438210356;Massa Nitro Probiótica chocolate, refil com 2,5Kg;93.0;https://www.drogaven.com.br/massa-nitro-probiotica-chocolate-refil-com-25kg/p
7891721020094;Levotiroxina Sódica Merck 125mcg, 30 comprimidos;10.56;https://www.drogaven.com.br/levotiroxina-sodica-merck-125mcg-30-comprimidos/p
7898610371541;Tonalizante Haskell Excllusiv Tom n° 800 louro claro;32.24;https://www.drogaven.com.br/tonalizante-haskell-excllusiv-tom-n-800-louro-claro/p
7896000620125;CHUP.KUKA CRISTAL ORTO ROSA N1 2012;19.43;https://www.drogaven.com.br/chupkuka-cristal-orto-rosa-n1-2012/p
7896165600055;Ddavp Comprimido 0,2mg, 30 comprimidos;287.77;https://www.drogaven.com.br/ddavp-comprimido-02mg-30-comprimidos/p
7897930776050;Loção Hidratante Cetaphil Advanced 226g;84.96;https://www.drogaven.com.br/locao-hidratante-cetaphil-advanced-226g/p
7897780223667;Álcool 70% RioQuímica Rialcool frasco com 30mL solução de uso dermatológico;3.91;https://www.drogaven.com.br/alcool-70-rioquimica-rialcool-frasco-com-30ml-solucao-de-uso-dermatologico/p
7896007549559;ABSORVENTE INTIMUS SPORT SUPER C/ APLICADOR 8UN;26.46;https://www.drogaven.com.br/absorvente-intimus-sport-super-c-aplicador-8un/p
7898430193965;Dprev Todo Dia 1000UI, abacaxi, frasco com 30 gomas mastigáveis;35.5;https://www.drogaven.com.br/dprev-todo-dia-1000-ui-30gomas-mastigaveis/p
7898258950849;Mel Bisnaga Baldoni Laranjeira 300g;25.38;https://www.drogaven.com.br/mel-baldoni-laranjeira-300g-bisnaga/p
7898225527036;ATLHETICA BEST WHEY BAR 12G DUO BARRA PROTEINA;9.7;https://www.drogaven.com.br/atlhetica-best-whey-bar-12g-duo-barra-proteina/p
7908598903129;DISPOSITIVO SERINGA LAVAGEM NASAL REDCARE COELHO ROSA;24.4;https://www.drogaven.com.br/dispositivo-seringa-lavagem-nasal-redcare-coelho-rosa/p
7898430194115;NASOAR XT 15ENV REFIL INFANTIL;70.92;https://www.drogaven.com.br/nasoar-xt-15env-refil-infantil/p
7894916500395;Neutrofer 50mg/mL, frasco com 15mL de suspensão de uso oral;30.19;https://www.drogaven.com.br/neutrofer-neonatal-15ml-gts/p
7891033490233;CR.HIDRATANTE O BOTICARIO CÉU DE BAUNILHA 200ML;49.88;https://www.drogaven.com.br/crhidratante-o-boticario-ceu-de-baunilha-200ml/p
7896235354697;Kit Sabonete Líquido Íntimo Lucretin Fresh Extrato de Hortelã com 2 unidades de 200ml cada;27.56;https://www.drogaven.com.br/lucretin-sabonete-intimo-fresh-kit-2unidades/p
7908228801337;Vitamina C Dr. Good Kids Laranja 60 Gomas Mastigáveis;41.06;https://www.drogaven.com.br/drgood-vitamina-c-kids-60gomas-mast/p
7908414493063;Umidificador de Ar Multilaser Multi Easy Air bivolt capacidade de 2,6L;140.53;https://www.drogaven.com.br/umidificador-de-ar-multilaser-26l-easy-air-hc-118/p
7891058220815;Cepacaína 0,5mg/mL + 4mg/mL, frasco com 100mL de solução de uso oral;17.72;https://www.drogaven.com.br/cepacaina-100ml/p
7899852020617;Base Líquida Vult Make Mega V150 26ml;27.24;https://www.drogaven.com.br/vult-make-mega-base-liq-26ml-cor-v150/p
7909690297222;Chinelo Havaianas Kids Athletic nº 25/26, branco;30.28;https://www.drogaven.com.br/chinelo-havaianas-kids-athletic-no-2526-branco/p
6791090214760;FITA MICROPORE PARA EXTENSÃO DE CILIOS;5.0;https://www.drogaven.com.br/fita-micropore-para-extensao-de-cilios/p
7896004731742;Cloridrato de Pioglitazona Germed Pharma 45mg, 15 comprimidos;106.93;https://www.drogaven.com.br/cloridrato-de-pioglitazona-germed-pharma-45mg-15-comprimidos/p
7898096577352;Pronazol 150mg, 4 cápsulas gelatinosas duras;48.22;https://www.drogaven.com.br/pronazol-150mg-4-capsulas-gelatinosas-duras/p
7898601063530;Cinta Modeladora Kestal pink;122.4;https://www.drogaven.com.br/cinta-modeladora-kestal-pink/p
78939318;Bombom Lacta Ouro Branco 20g;1.86;https://www.drogaven.com.br/bombom-lacta-ouro-branco-20g/p
7896216300057;Sabonete de Glicerina Augusto Caldas Neutro barra 100g;4.44;https://www.drogaven.com.br/sabonete-glicerina-neutro-augusto-caldas-100g/p
7891033533527;SAB.O BOTICARIO NATIVASPA LILAC 2 UN 90G;29.02;https://www.drogaven.com.br/sabo-boticario-nativaspa-lilac-2-un-90g/p
7897917004909;Paramol 750mg, caixa com 20 comprimidos;26.02;https://www.drogaven.com.br/paramol-750mg-20cpr-paracetamol/p
7894222043005;GLOSS LABIAL DAILUS BRIGADEIRO DE MORANGO 4ML;30.86;https://www.drogaven.com.br/gloss-labial-dailus-brigadeiro-de-morango-4ml/p
7891109714508;HAVAIANAS TOP BRANCA 41/2 2025;31.35;https://www.drogaven.com.br/havaianas-top-branca-412-2025/p
7896004705682;Infralax 300mg + 30mg + 125mg + 50mg, 30 comprimidos;27.43;https://www.drogaven.com.br/infralax-300mg-30mg-125mg-50mg-30-comprimidos/p
7897595604729;Glimepirida Sandoz 2mg, caixa com 30 comprimidos;9.95;https://www.drogaven.com.br/glimepirida-2mg-30cpr-sandoz-generico/p
7896451912466;BALA DOCILE CANUDINHO AZEDINHO MORANGO 70G;5.29;https://www.drogaven.com.br/bala-docile-canudinho-azedinho-morango-70g/p
7898154460305;Hipertonic 5% 50mg/mL, frasco com 10mL de solução de uso oftálmico;39.93;https://www.drogaven.com.br/hipertonic-5-50mgml-frasco-com-10ml-de-solucao-de-uso-oftalmico/p
4005808257584;Desodorante Antitranspirante Feminino Nivea Dry Comfort roll-on 50mL;10.92;https://www.drogaven.com.br/desodorante-antitranspirante-feminino-nivea-dry-comfort-roll-on-50ml/p
7898430194979;Polivitamínico PuraVit ADZ Gotas (10mL);63.0;https://www.drogaven.com.br/puravit-adz-gts-10ml/p
7898596081960;OLEO DE COCO SEM SABOR COPRA COCO SHOW 200ML;19.59;https://www.drogaven.com.br/oleo-de-coco-sem-sabor-copra-coco-show-200ml/p
7908346900974;Sabonete Demaquilante Pós-maquiagem Dermachem Make Out 100mL;10.68;https://www.drogaven.com.br/sabonete-demaquilante-pos-maquiagem-dermachem-make-out-100ml/p
7896049528406;DESOD.HERBISSIMO ROLL ON NEUTRO 50ML;7.93;https://www.drogaven.com.br/desodherbissimo-roll-on-neutro-50ml/p
7898632473469;LABOTRAT MASCARA FACIAL ARGILA ROSA ILUMINADORA 130G;40.97;https://www.drogaven.com.br/labotrat-mascara-facial-argila-rosa-iluminadora-130g/p
7891528038827;Gel Dental Infantil Tandy tutti-frutti, 50g;8.72;https://www.drogaven.com.br/gel-dental-infantil-tandy-tutti-frutti-50g/p
7891010871031;Sabonete Glicerinado Johnson's Baby da Cabeça aos Pés líquido, refil 180mL;17.63;https://www.drogaven.com.br/sabonete-glicerinado-johnsons-baby-da-cabeca-aos-pes-liquido-refil-180ml/p
7898009437353;Guanidina Tradicional Salon Line Mild;29.39;https://www.drogaven.com.br/guanidina-tradicional-salon-line-mild/p
7509546657066;Creme Dental Colgate Natural Extracts Citrus & Eucalipto (140g);14.69;https://www.drogaven.com.br/creme-dental-colgate-natural-extracts-citruseucalipto-140g/p
7899572812271;CR.TRAT.LOLA DANOS VORAZES 450G;63.69;https://www.drogaven.com.br/crtratlola-danos-vorazes-450g/p
4006000074405;EUCERIN HYALURON FILLER SERUM ANTI IDADE EPIGENETIC 30ML;397.69;https://www.drogaven.com.br/eucerin-hyaluron-filler-serum-anti-idade-epigenetic-30ml/p
7896015518370;Sal de Frutas Eno frasco com 100g de pó efervescente de uso oral, limão;26.51;https://www.drogaven.com.br/sal-de-frutas-eno-frasco-com-100g-de-po-efervescente-de-uso-oral-limao/p
7896108002434;Própolis Propovit Spray Romã 35mL;14.78;https://www.drogaven.com.br/propolis-propovit-spray-roma-com-35ml/p
7896007548422;Fralda Descartável Huggies Supreme Care Disney Baby XG, pacote com 26 unidades;58.7;https://www.drogaven.com.br/fralda-descartavel-huggies-supreme-care-disney-baby-xg-pacote-com-26-unidades/p
7892828002259;DORMINOW SL GOTAS 10ML;29.3;https://www.drogaven.com.br/dorminow-sl-gotas-10ml/p
7894916509831;Dalyne 3 + 0,03mg, 63 comprimidos revestidos;108.63;https://www.drogaven.com.br/dalyne-3-003mg-63-comprimidos-revestidos/p
7899598034725;FTW DOUBLE WHEY CHOCOLATE 900G;107.7;https://www.drogaven.com.br/ftw-double-whey-chocolate-900g/p
7896311773626;INTEGRALMEDICA MY WHEY 900G BAUNILHA POTE;117.5;https://www.drogaven.com.br/integralmedica-my-whey-900g-baunilha-pote/p
7896595410019;Medi Company Máscara Respiratória PFF2 Adulto Preta;4.89;https://www.drogaven.com.br/mascara-descartavel-kn95-adulto-preta-medicompany/p
0751320365293;Sem Parar Pós Pago;29.4;https://www.drogaven.com.br/sem-parar-pos-pago/p
7896004713922;Losartana Potássica + Hidroclorotiazida EMS 50mg + 12,5mg, 30 comprimidos revestidos;26.15;https://www.drogaven.com.br/losartana-potassica-hidroclorotiazida-ems-50mg-125mg-30-comprimidos-revestidos/p
7898650621972;Gloss Labial Ricosti rosa fashion;25.27;https://www.drogaven.com.br/gloss-labial-ricosti-rosa-fashion/p
7896183308155;SABONETE GIORNO BAGNO 180G VERBENA E SANDALO;26.02;https://www.drogaven.com.br/sabonete-giorno-bagno-180g-verbena-e-sandalo/p
7891317024437;Protetor Solar Infantil Facial e Corporal Eurofarma OAZ Baby Shark 6+ meses, FPS 50 com 125mL;41.06;https://www.drogaven.com.br/protetor-solar-infantil-facial-e-corporal-eurofarma-oaz-baby-shark-6+-meses-fps-50-com-125ml/p
7891106914611;Loção Hidratante Facial Noturna Bepantol Derma Restaurador 50mL;82.22;https://www.drogaven.com.br/locao-hidratante-facial-noturna-bepantol-derma-restaurador-50ml/p
7899420501456;Vivosso Pró 60 Comprimidos;203.46;https://www.drogaven.com.br/vivosso-pro-60cpr-rev/p
7896658033469;Reparador Labial Profuse Nutrel 7,5g;46.8;https://www.drogaven.com.br/reparador-labial-profuse-nutrel-75g/p
